record_id,source,group,test_standard,LL,PL,PI,fines_pct,sand_pct,energy_kJm3,Gs,MDD_Mgm3,OMC_frac
ltpp-29-5393-c1-L2-t1,ltpp-sdr39,LTPP-29,SP,21.0,16.0,5.0,32.4,24.6,592.5,2.68,2.194529431,0.07
ltpp-29-5393-c1-L2-t2,ltpp-sdr39,LTPP-29,SP,21.0,16.0,5.0,32.4,24.6,592.5,2.68,2.194529431,0.06
ltpp-29-5403-c2-L1-t1,ltpp-sdr39,LTPP-29,SP,19.0,15.0,4.0,45.5,54.5,592.5,2.68,1.92221556,0.12
ltpp-29-5403-c2-L1-t2,ltpp-sdr39,LTPP-29,SP,19.0,15.0,4.0,45.5,54.5,592.5,2.68,1.938234023,0.12
ltpp-29-5473-c2-L1-t1,ltpp-sdr39,LTPP-29,SP,37.0,18.0,19.0,88.7,8.299999999999997,592.5,2.68,1.729994004,0.16
ltpp-29-5473-c2-L1-t2,ltpp-sdr39,LTPP-29,SP,37.0,18.0,19.0,88.7,8.299999999999997,592.5,2.68,1.76203093,0.17
ltpp-29-5483-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,31.0,23.0,8.0,98.0,2.0,592.5,2.68,1.729994004,0.17
ltpp-29-5483-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,31.0,23.0,8.0,98.0,2.0,592.5,2.68,1.746012467,0.16
ltpp-29-5483-c1-L2-t1,ltpp-sdr39,LTPP-29,SP,17.0,14.0,3.0,34.7,64.3,592.5,2.68,2.210547894,0.07
ltpp-29-5483-c1-L2-t2,ltpp-sdr39,LTPP-29,SP,17.0,14.0,3.0,34.7,64.3,592.5,2.68,2.258603283,0.06
ltpp-29-6067-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,32.0,16.0,16.0,26.0,37.0,592.5,2.68,1.858141708,0.12
ltpp-29-6067-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,32.0,16.0,16.0,26.0,37.0,592.5,2.68,1.858141708,0.13
ltpp-29-7054-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,40.0,19.0,21.0,35.2,33.8,592.5,2.68,1.826104782,0.13
ltpp-29-7054-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,40.0,19.0,21.0,35.2,33.8,592.5,2.68,1.697957078,0.17
ltpp-29-7073-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,39.0,20.0,19.0,97.0,3.0,592.5,2.68,1.665920152,0.21
ltpp-29-7073-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,39.0,20.0,19.0,97.0,3.0,592.5,2.68,1.649901689,0.2
ltpp-29-7073-c1-L3-t1,ltpp-sdr39,LTPP-29,SP,19.0,13.0,6.0,27.2,51.8,592.5,2.68,2.24258482,0.07
ltpp-29-7073-c1-L3-t2,ltpp-sdr39,LTPP-29,SP,19.0,13.0,6.0,27.2,51.8,592.5,2.68,2.258603283,0.06
ltpp-29-A602-c1-L1-t3,ltpp-sdr39,LTPP-29,SP,53.0,17.0,36.0,65.4,22.599999999999994,592.5,2.68,1.681938615,0.2
ltpp-29-A602-c3-L1-t2,ltpp-sdr39,LTPP-29,SP,82.0,27.0,55.0,66.2,10.799999999999995,592.5,2.699,1.649901689,0.18
ltpp-29-A602-c3-L2-t2,ltpp-sdr39,LTPP-29,SP,17.0,16.0,1.0,16.5,48.5,592.5,2.823,2.306658672,0.05
ltpp-29-A603-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,38.0,19.0,19.0,67.4,12.599999999999994,592.5,2.68,1.826104782,0.14
ltpp-29-A603-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,38.0,19.0,19.0,67.4,12.599999999999994,592.5,2.68,1.890178634,0.14
ltpp-29-A603-c2-L1-t3,ltpp-sdr39,LTPP-29,SP,72.0,25.0,47.0,63.8,16.200000000000003,592.5,2.68,1.553790911,0.25
ltpp-29-A603-c3-L1-t2,ltpp-sdr39,LTPP-29,SP,85.0,24.0,61.0,63.8,18.200000000000003,592.5,2.723,1.617864763,0.22
ltpp-29-A604-c3-L1-t2,ltpp-sdr39,LTPP-29,SP,33.0,16.0,17.0,21.9,38.1,592.5,2.807,1.986289412,0.12
ltpp-29-A604-c3-L2-t2,ltpp-sdr39,LTPP-29,SP,,,0.0,14.6,43.4,592.5,2.83,2.290640209,0.06
ltpp-29-A605-c1-L1-t3,ltpp-sdr39,LTPP-29,SP,54.0,18.0,36.0,70.1,15.900000000000006,592.5,2.68,1.778049393,0.16
ltpp-29-A606-c3-L1-t2,ltpp-sdr39,LTPP-29,SP,40.0,15.0,25.0,61.0,18.0,592.5,2.748,1.810086319,0.16
ltpp-29-A607-c3-L2-t2,ltpp-sdr39,LTPP-29,SP,19.0,18.0,1.0,16.9,70.1,592.5,2.859,2.290640209,0.07
ltpp-29-A608-c2-L1-t2,ltpp-sdr39,LTPP-29,SP,53.0,18.0,35.0,79.6,9.400000000000006,592.5,2.718,1.778049393,0.17
ltpp-29-A801-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,50.0,18.0,32.0,88.6,10.400000000000006,592.5,2.68,1.617864763,0.21
ltpp-29-A801-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,50.0,18.0,32.0,88.6,10.400000000000006,592.5,2.68,1.505735522,0.29
ltpp-29-A802-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,57.0,17.0,40.0,84.0,9.0,592.5,2.68,1.633883226,0.22
ltpp-29-A802-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,57.0,17.0,40.0,84.0,9.0,592.5,2.68,1.6018463,0.2
ltpp-29-A807-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,38.0,18.0,20.0,78.1,11.900000000000006,592.5,2.68,1.746012467,0.18
ltpp-29-A807-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,38.0,18.0,20.0,78.1,11.900000000000006,592.5,2.68,1.505735522,0.24
ltpp-29-A808-c1-L1-t1,ltpp-sdr39,LTPP-29,SP,57.0,17.0,40.0,92.0,4.0,592.5,2.68,1.665920152,0.17
ltpp-29-A808-c1-L1-t2,ltpp-sdr39,LTPP-29,SP,57.0,17.0,40.0,92.0,4.0,592.5,2.68,1.6018463,0.2
ltpp-29-AA01-c2-L1-t1,ltpp-sdr39,LTPP-29,SP,23.0,14.0,9.0,30.6,33.4,592.5,2.68,1.9302247915,0.1
ltpp-29-AA03-c2-L1-t1,ltpp-sdr39,LTPP-29,SP,19.0,15.0,4.0,9.9,25.1,592.5,2.68,2.1448721957,0.08
ltpp-30-0502-c1-L1-t2,ltpp-sdr39,LTPP-30,SP,28.0,14.0,14.0,41.6,33.4,592.5,2.68,1.906197097,0.13
ltpp-30-0504-c3-L1-t2,ltpp-sdr39,LTPP-30,SP,30.0,12.0,18.0,49.9,40.1,592.5,2.765,1.986289412,0.12
ltpp-30-0504-c3-L2-t2,ltpp-sdr39,LTPP-30,SP,,,0.0,13.1,33.9,592.5,2.776,2.2682143608,0.06
ltpp-30-0506-c1-L1-t1,ltpp-sdr39,LTPP-30,SP,28.0,16.0,12.0,32.6,33.4,592.5,2.68,1.92221556,0.12
ltpp-30-0506-c3-L1-t2,ltpp-sdr39,LTPP-30,SP,34.0,12.0,22.0,38.6,48.4,592.5,2.769,1.954252486,0.11
ltpp-30-0506-c3-L2-t2,ltpp-sdr39,LTPP-30,SP,,,0.0,12.5,34.5,592.5,2.779,2.2441866663,0.06
ltpp-30-0508-c1-L1-t1,ltpp-sdr39,LTPP-30,SP,27.0,11.0,16.0,38.9,6.100000000000001,592.5,2.68,1.954252486,0.12
ltpp-30-0508-c3-L1-t2,ltpp-sdr39,LTPP-30,SP,28.0,13.0,15.0,41.9,46.1,592.5,2.755,2.002307875,0.11
ltpp-30-0508-c3-L2-t2,ltpp-sdr39,LTPP-30,SP,21.0,19.0,2.0,15.9,38.1,592.5,2.772,2.2762235923,0.06
ltpp-30-0805-c2-L1-t1,ltpp-sdr39,LTPP-30,SP,,,0.0,12.6,39.4,592.5,2.726,2.162492505,0.07
ltpp-30-0805-c2-L1-t2,ltpp-sdr39,LTPP-30,SP,,,0.0,12.6,39.4,592.5,2.726,2.050363264,0.08
ltpp-30-0806-c2-L1-t1,ltpp-sdr39,LTPP-30,SP,21.0,20.0,1.0,9.0,43.0,592.5,2.745,2.050363264,0.08
ltpp-30-1001-c1-L1-t1,ltpp-sdr39,LTPP-30,SP,33.0,14.0,19.0,47.2,38.8,592.5,2.68,1.890178634,0.11
ltpp-30-1001-c1-L1-t2,ltpp-sdr39,LTPP-30,SP,33.0,14.0,19.0,47.2,38.8,592.5,2.68,1.713975541,0.17
ltpp-30-1001-c1-L2-t2,ltpp-sdr39,LTPP-30,SP,22.0,13.0,9.0,15.9,30.1,592.5,2.68,2.274621746,0.05
ltpp-30-1001-c1-L3-t1,ltpp-sdr39,LTPP-30,SP,22.0,12.0,10.0,9.9,20.1,592.5,2.68,2.290640209,0.05
ltpp-30-1001-c1-L3-t2,ltpp-sdr39,LTPP-30,SP,22.0,12.0,10.0,9.9,20.1,592.5,2.68,2.258603283,0.06
ltpp-30-6004-c1-L1-t1,ltpp-sdr39,LTPP-30,SP,29.0,14.0,15.0,64.1,28.90000000000001,592.5,2.68,1.794067856,0.16
ltpp-30-6004-c1-L1-t2,ltpp-sdr39,LTPP-30,SP,29.0,14.0,15.0,64.1,28.90000000000001,592.5,2.68,1.778049393,0.16
ltpp-30-7066-c1-L1-t1,ltpp-sdr39,LTPP-30,SP,32.0,13.0,19.0,56.3,34.7,592.5,2.68,1.890178634,0.11
ltpp-30-7075-c1-L1-t2,ltpp-sdr39,LTPP-30,SP,26.0,12.0,14.0,27.7,13.3,592.5,2.68,1.826104782,0.15
ltpp-30-7075-c1-L3-t1,ltpp-sdr39,LTPP-30,SP,17.0,14.0,3.0,5.7,28.3,592.5,2.68,2.258603283,0.06
ltpp-30-7075-c1-L3-t2,ltpp-sdr39,LTPP-30,SP,17.0,14.0,3.0,5.7,28.3,592.5,2.68,2.274621746,0.04
ltpp-30-7088-c1-L1-t1,ltpp-sdr39,LTPP-30,SP,24.0,12.0,12.0,21.3,24.7,592.5,2.68,1.890178634,0.14
ltpp-30-7088-c1-L1-t2,ltpp-sdr39,LTPP-30,SP,24.0,12.0,12.0,21.3,24.7,592.5,2.68,1.92221556,0.13
ltpp-30-8129-c1-L1-t1,ltpp-sdr39,LTPP-30,SP,31.0,14.0,17.0,55.2,29.8,592.5,2.68,1.92221556,0.1
ltpp-30-8129-c1-L1-t2,ltpp-sdr39,LTPP-30,SP,31.0,14.0,17.0,55.2,29.8,592.5,2.68,1.874160171,0.11
ltpp-31-0113-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,25.0,17.0,8.0,91.5,8.5,592.5,2.68,1.633883226,0.18
ltpp-31-0113-c1-L2-t1,ltpp-sdr39,LTPP-31,SP,50.0,14.0,36.0,95.9,4.099999999999994,592.5,2.68,1.681938615,0.18
ltpp-31-0114-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,48.0,18.0,30.0,94.5,5.5,592.5,2.68,1.633883226,0.2
ltpp-31-0115-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,41.0,17.0,24.0,96.7,3.299999999999997,592.5,2.68,1.649901689,0.19
ltpp-31-0115-c1-L2-t2,ltpp-sdr39,LTPP-31,SP,51.0,18.0,33.0,97.8,2.200000000000003,592.5,2.68,1.617864763,0.18
ltpp-31-0116-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,40.0,18.0,22.0,97.5,2.5,592.5,2.68,1.633883226,0.2
ltpp-31-0116-c1-L2-t1,ltpp-sdr39,LTPP-31,SP,49.0,12.0,37.0,97.5,2.5,592.5,2.68,1.633883226,0.16
ltpp-31-0120-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,45.0,18.0,27.0,96.5,3.5,592.5,2.68,1.649901689,0.19
ltpp-31-0120-c1-L2-t1,ltpp-sdr39,LTPP-31,SP,53.0,16.0,37.0,98.4,1.5999999999999943,592.5,2.68,1.649901689,0.19
ltpp-31-0124-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,31.0,20.0,11.0,88.1,11.900000000000006,592.5,2.68,1.6018463,0.21
ltpp-31-0124-c1-L2-t2,ltpp-sdr39,LTPP-31,SP,46.0,17.0,29.0,95.9,4.099999999999994,592.5,2.68,1.681938615,0.17
ltpp-31-1030-c2-L1-t1,ltpp-sdr39,LTPP-31,SP,31.0,23.0,8.0,97.4,2.5999999999999943,592.5,2.68,1.665920152,0.19
ltpp-31-1030-c2-L1-t2,ltpp-sdr39,LTPP-31,SP,31.0,23.0,8.0,97.4,2.5999999999999943,592.5,2.68,1.617864763,0.19
ltpp-31-3024-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,38.0,24.0,14.0,89.1,8.900000000000006,592.5,2.68,1.681938615,0.18
ltpp-31-3024-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,38.0,24.0,14.0,89.1,8.900000000000006,592.5,2.68,1.874160171,0.13
ltpp-31-3024-c1-L2-t1,ltpp-sdr39,LTPP-31,SP,27.0,20.0,7.0,35.5,48.5,592.5,2.68,2.050363264,0.09
ltpp-31-3028-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,50.0,21.0,29.0,98.4,1.5999999999999943,592.5,2.68,1.617864763,0.21
ltpp-31-3028-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,50.0,21.0,29.0,98.4,1.5999999999999943,592.5,2.68,1.633883226,0.21
ltpp-31-4019-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,39.0,20.0,19.0,95.6,4.400000000000006,592.5,2.68,1.665920152,0.19
ltpp-31-4019-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,39.0,20.0,19.0,95.6,4.400000000000006,592.5,2.68,1.729994004,0.18
ltpp-31-5052-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,40.0,22.0,18.0,97.0,3.0,592.5,2.68,1.697957078,0.19
ltpp-31-5052-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,40.0,22.0,18.0,97.0,3.0,592.5,2.68,1.697957078,0.18
ltpp-31-6700-c2-L1-t1,ltpp-sdr39,LTPP-31,SP,30.0,23.0,7.0,96.9,3.0999999999999943,592.5,2.68,1.665920152,0.19
ltpp-31-6700-c2-L1-t2,ltpp-sdr39,LTPP-31,SP,30.0,23.0,7.0,96.9,3.0999999999999943,592.5,2.68,1.569809374,0.21
ltpp-31-6701-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,21.0,19.0,2.0,57.9,42.1,592.5,2.68,1.794067856,0.13
ltpp-31-6701-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,21.0,19.0,2.0,57.9,42.1,592.5,2.68,1.938234023,0.11
ltpp-31-7017-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,44.0,22.0,22.0,88.9,11.099999999999994,592.5,2.68,1.617864763,0.19
ltpp-31-7017-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,44.0,22.0,22.0,88.9,11.099999999999994,592.5,2.68,1.6018463,0.21
ltpp-31-7040-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,51.0,17.0,34.0,72.5,27.5,592.5,2.68,1.505735522,0.19
ltpp-31-7040-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,51.0,17.0,34.0,72.5,27.5,592.5,2.68,1.505735522,0.24
ltpp-31-7050-c1-L1-t1,ltpp-sdr39,LTPP-31,SP,40.0,21.0,19.0,91.6,7.400000000000006,592.5,2.68,1.681938615,0.19
ltpp-31-7050-c1-L1-t2,ltpp-sdr39,LTPP-31,SP,40.0,21.0,19.0,91.6,7.400000000000006,592.5,2.68,1.649901689,0.2
ltpp-32-0102-c1-L4-t2,ltpp-sdr39,LTPP-32,SP,25.0,14.0,11.0,11.2,29.8,592.5,2.68,2.226566357,0.06
ltpp-32-0104-c2-L3-t3,ltpp-sdr39,LTPP-32,SP,26.0,14.0,12.0,24.6,46.4,592.5,2.68,2.2441866663,0.06
ltpp-32-0106-c1-L1-t2,ltpp-sdr39,LTPP-32,SP,23.0,13.0,10.0,50.3,48.7,592.5,2.747,1.890178634,0.13
ltpp-32-0107-c1-L1-t2,ltpp-sdr39,LTPP-32,SP,30.0,15.0,15.0,48.2,51.8,592.5,2.68,1.874160171,0.14
ltpp-32-0109-c2-L4-t3,ltpp-sdr39,LTPP-32,SP,24.0,12.0,12.0,15.6,36.4,592.5,2.708,2.1913257384,0.06
ltpp-32-0110-c1-L3-t3,ltpp-sdr39,LTPP-32,SP,28.0,15.0,13.0,26.9,47.1,592.5,2.68,2.1817146606,0.07
ltpp-32-0111-c1-L1-t2,ltpp-sdr39,LTPP-32,SP,22.0,14.0,8.0,41.9,57.1,592.5,2.68,1.890178634,0.13
ltpp-32-0205-c1-L1-t1,ltpp-sdr39,LTPP-32,SP,42.0,23.0,19.0,45.9,40.1,592.5,2.68,1.697957078,0.21
ltpp-32-1021-c1-L2-t1,ltpp-sdr39,LTPP-32,SP,23.0,17.0,6.0,17.4,72.6,592.5,2.68,1.697957078,0.19
ltpp-32-1021-c1-L2-t2,ltpp-sdr39,LTPP-32,SP,23.0,17.0,6.0,17.4,72.6,592.5,2.68,1.76203093,0.17
ltpp-32-1030-c1-L1-t1,ltpp-sdr39,LTPP-32,SP,26.0,14.0,12.0,23.8,36.2,592.5,2.68,2.098418653,0.07
ltpp-32-1030-c1-L1-t2,ltpp-sdr39,LTPP-32,SP,26.0,14.0,12.0,23.8,36.2,592.5,2.68,2.018326338,0.09
ltpp-32-7084-c1-L2-t1,ltpp-sdr39,LTPP-32,SP,27.0,16.0,11.0,34.4,33.6,592.5,2.68,2.002307875,0.09
ltpp-32-7084-c1-L2-t2,ltpp-sdr39,LTPP-32,SP,27.0,16.0,11.0,34.4,33.6,592.5,2.68,1.954252486,0.1
ltpp-32-AA60-c2-L2-t1,ltpp-sdr39,LTPP-32,SP,32.0,16.0,16.0,26.3,57.7,592.5,2.68,1.954252486,0.1
ltpp-34-0502-c4-L1-t2,ltpp-sdr39,LTPP-34,SP,28.0,25.0,3.0,22.8,74.2,592.5,2.707,1.810086319,0.15
ltpp-34-0502-c4-L2-t1,ltpp-sdr39,LTPP-34,SP,,,0.0,15.3,72.7,592.5,2.68,2.1656961976,0.07
ltpp-34-0502-c4-L3-t1,ltpp-sdr39,LTPP-34,SP,19.0,17.0,2.0,11.1,52.9,592.5,2.68,2.2537977441,0.06
ltpp-34-0506-c2-L1-t1,ltpp-sdr39,LTPP-34,SP,,,0.0,9.7,80.3,592.5,2.706,2.1224463475,0.08
ltpp-34-0506-c2-L1-t2,ltpp-sdr39,LTPP-34,SP,,,0.0,9.7,80.3,592.5,2.706,2.0888075752,0.08
ltpp-34-0506-c2-L1-t2,ltpp-sdr39,LTPP-34,SP,,,0.0,9.7,80.3,592.5,2.706,2.0583724955,0.08
ltpp-34-0507-c2-L2-t1,ltpp-sdr39,LTPP-34,SP,,,0.0,12.5,72.5,592.5,2.725,2.0647798807,0.08
ltpp-34-0507-c2-L3-t1,ltpp-sdr39,LTPP-34,SP,,,0.0,7.0,52.0,592.5,2.776,2.0904094215,0.06
ltpp-34-0508-c2-L2-t1,ltpp-sdr39,LTPP-34,SP,21.0,17.0,4.0,24.1,66.9,592.5,2.685,2.1336592716,0.07
ltpp-34-0508-c2-L3-t1,ltpp-sdr39,LTPP-34,SP,20.0,17.0,3.0,22.8,67.2,592.5,2.695,2.1432703494000003,0.07
ltpp-34-0508-c2-L4-t1,ltpp-sdr39,LTPP-34,SP,,,0.0,6.8,47.2,592.5,2.782,2.08240019,0.08
ltpp-34-1033-c1-L1-t1,ltpp-sdr39,LTPP-34,SP,27.0,23.0,4.0,23.5,30.5,592.5,2.758,2.130455579,0.09
ltpp-34-1033-c1-L1-t2,ltpp-sdr39,LTPP-34,SP,27.0,23.0,4.0,23.5,30.5,592.5,2.758,2.002307875,0.1
ltpp-34-1033-c1-L2-t2,ltpp-sdr39,LTPP-34,SP,20.0,17.0,3.0,2.8,19.2,592.5,2.68,2.178510968,0.04
ltpp-34-6057-c1-L1-t2,ltpp-sdr39,LTPP-34,SP,26.0,22.0,4.0,10.0,49.0,592.5,2.68,1.938234023,0.11
ltpp-35-0101-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,40.0,18.0,22.0,68.6,23.40000000000001,592.5,2.68,1.7123736947,0.17
ltpp-35-0102-c2-L1-t1,ltpp-sdr39,LTPP-35,SP,40.0,19.0,21.0,46.6,46.4,592.5,2.841,1.6018463,0.24
ltpp-35-0102-c2-L3-t1,ltpp-sdr39,LTPP-35,SP,,,0.0,6.4,48.6,592.5,2.668,2.1608906587,0.07
ltpp-35-0103-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,70.0,28.0,42.0,89.6,9.400000000000006,592.5,2.68,1.5618001425,0.22
ltpp-35-0104-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,51.0,26.0,25.0,68.1,21.90000000000001,592.5,2.884,1.553790911,0.26
ltpp-35-0105-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,58.0,27.0,31.0,86.4,11.599999999999994,592.5,2.68,1.5746149129,0.22
ltpp-35-0107-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,67.0,28.0,39.0,78.6,17.400000000000006,592.5,2.68,1.5762167592,0.2
ltpp-35-0108-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,52.0,24.0,28.0,57.5,27.5,592.5,2.693,1.633883226,0.23
ltpp-35-0108-c1-L3-t2,ltpp-sdr39,LTPP-35,SP,34.0,15.0,19.0,21.7,42.3,592.5,2.695,2.146474042,0.07
ltpp-35-0109-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,61.0,24.0,37.0,66.7,27.3,592.5,2.68,1.6867441539,0.19
ltpp-35-0109-c1-L3-t1,ltpp-sdr39,LTPP-35,SP,17.0,15.0,2.0,7.0,46.0,592.5,2.659,2.178510968,0.07
ltpp-35-0110-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,34.0,20.0,14.0,33.0,52.0,592.5,2.745,1.76203093,0.17
ltpp-35-0111-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,24.0,17.0,7.0,21.3,60.7,592.5,2.68,2.0263355695,0.09
ltpp-35-0111-c2-L1-t2,ltpp-sdr39,LTPP-35,SP,62.0,23.0,39.0,86.6,10.400000000000006,592.5,2.801,1.665920152,0.2
ltpp-35-0111-c2-L1-t2,ltpp-sdr39,LTPP-35,SP,62.0,23.0,39.0,86.6,10.400000000000006,592.5,2.801,1.713975541,0.18
ltpp-35-0504-c3-L1-t1,ltpp-sdr39,LTPP-35,SP,23.0,15.0,8.0,37.5,58.5,592.5,2.68,1.970270949,0.11
ltpp-35-0504-c3-L2-t1,ltpp-sdr39,LTPP-35,SP,38.0,19.0,19.0,40.0,40.0,592.5,2.68,2.114437116,0.08
ltpp-35-0506-c3-L1-t1,ltpp-sdr39,LTPP-35,SP,41.0,19.0,22.0,48.5,41.5,592.5,2.68,1.778049393,0.14
ltpp-35-0506-c3-L2-t1,ltpp-sdr39,LTPP-35,SP,25.0,19.0,6.0,23.8,33.2,592.5,2.68,2.146474042,0.07
ltpp-35-0508-c3-L1-t1,ltpp-sdr39,LTPP-35,SP,43.0,21.0,22.0,32.7,40.3,592.5,2.68,1.810086319,0.15
ltpp-35-0508-c3-L2-t1,ltpp-sdr39,LTPP-35,SP,28.0,18.0,10.0,10.0,32.0,592.5,2.68,2.178510968,0.07
ltpp-35-0801-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,34.0,14.0,20.0,44.7,52.3,592.5,2.676,1.842123245,0.13
ltpp-35-0801-c1-L2-t2,ltpp-sdr39,LTPP-35,SP,29.0,13.0,16.0,21.7,49.3,592.5,2.633,2.194529431,0.06
ltpp-35-0802-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,35.0,13.0,22.0,35.7,45.3,592.5,2.682,1.938234023,0.12
ltpp-35-0802-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,35.0,13.0,22.0,35.7,45.3,592.5,2.682,1.569809374,0.23
ltpp-35-0802-c1-L2-t1,ltpp-sdr39,LTPP-35,SP,25.0,15.0,10.0,18.6,46.4,592.5,2.614,2.1929275847,0.05
ltpp-35-0802-c1-L2-t2,ltpp-sdr39,LTPP-35,SP,25.0,15.0,10.0,18.6,46.4,592.5,2.614,2.1849183532,0.05
ltpp-35-1002-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,23.0,21.0,2.0,19.1,32.9,592.5,2.669,1.92221556,0.12
ltpp-35-1002-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,23.0,21.0,2.0,19.1,32.9,592.5,2.669,1.938234023,0.11
ltpp-35-1002-c1-L2-t1,ltpp-sdr39,LTPP-35,SP,24.0,23.0,1.0,12.6,26.4,592.5,2.622,2.114437116,0.08
ltpp-35-1002-c1-L2-t2,ltpp-sdr39,LTPP-35,SP,24.0,23.0,1.0,12.6,26.4,592.5,2.622,2.08240019,0.09
ltpp-35-1003-c1-L2-t1,ltpp-sdr39,LTPP-35,SP,31.0,17.0,14.0,12.9,21.1,592.5,2.635,2.24258482,0.06
ltpp-35-1003-c1-L2-t2,ltpp-sdr39,LTPP-35,SP,31.0,17.0,14.0,12.9,21.1,592.5,2.635,2.226566357,0.06
ltpp-35-1005-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,23.0,19.0,4.0,2.9,90.1,592.5,2.7,1.92221556,0.11
ltpp-35-1005-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,23.0,19.0,4.0,2.9,90.1,592.5,2.7,1.890178634,0.13
ltpp-35-1022-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,19.0,17.0,2.0,6.1,90.9,592.5,2.698,1.954252486,0.12
ltpp-35-1022-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,19.0,17.0,2.0,6.1,90.9,592.5,2.698,1.954252486,0.11
ltpp-35-1112-c1-L2-t1,ltpp-sdr39,LTPP-35,SP,25.0,18.0,7.0,14.7,52.3,592.5,2.59,1.906197097,0.12
ltpp-35-1112-c1-L2-t2,ltpp-sdr39,LTPP-35,SP,25.0,18.0,7.0,14.7,52.3,592.5,2.59,1.970270949,0.08
ltpp-35-2007-c1-L2-t1,ltpp-sdr39,LTPP-35,SP,22.0,19.0,3.0,30.6,68.4,592.5,2.657,1.970270949,0.1
ltpp-35-2007-c1-L2-t2,ltpp-sdr39,LTPP-35,SP,22.0,19.0,3.0,30.6,68.4,592.5,2.657,1.938234023,0.1
ltpp-35-6033-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,22.0,19.0,3.0,36.5,37.5,592.5,2.694,2.034344801,0.09
ltpp-35-6033-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,22.0,19.0,3.0,36.5,37.5,592.5,2.694,2.002307875,0.1
ltpp-35-6035-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,22.0,20.0,2.0,40.8,51.2,592.5,2.673,1.938234023,0.12
ltpp-35-6035-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,22.0,20.0,2.0,40.8,51.2,592.5,2.673,1.938234023,0.11
ltpp-35-6401-c1-L1-t1,ltpp-sdr39,LTPP-35,SP,21.0,17.0,4.0,41.6,57.4,592.5,2.675,1.890178634,0.13
ltpp-35-6401-c1-L1-t2,ltpp-sdr39,LTPP-35,SP,21.0,17.0,4.0,41.6,57.4,592.5,2.675,1.954252486,0.1
ltpp-35-6401-c1-L3-t1,ltpp-sdr39,LTPP-35,SP,28.0,18.0,10.0,12.6,35.4,592.5,2.638,2.290640209,0.05
ltpp-35-6401-c1-L3-t2,ltpp-sdr39,LTPP-35,SP,28.0,18.0,10.0,12.6,35.4,592.5,2.638,2.258603283,0.05
