record_id,source,reference_or_doi,test_standard,energy_kJm3,gravel_pct,sand_pct,silt_pct,clay_pct,fines_pct,D10,D30,D50,D60,Cu,Cc,LL,PL,PI,uscs,Gs,Gs_imputed,MDD_Mgm3,OMC_frac,S_opt
fs206_Kuderu (S4)_SP,figshare:10.6084/m9.figshare.32955851,DOI: 10.13189/cea.2023.110211,SP,592.5,,,,,60.0,,,,,,,55.0,27.0,28.0,,2.85,False,1.64,0.1810999999999999,0.6995548760330572
fs206_Kumbashi_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,1.8,,,,,,,35.7,27.1,8.6,,2.61,False,1.9775739041794085,0.076,0.6202646636901402
fs206_Kumbashi_SP,figshare:10.6084/m9.figshare.32955851,http://hdl.handle.net/10603/640111,SP,592.5,,,,,61.8,,,,,,,55.6,46.900000000000006,8.7,,2.53,False,1.529051987767584,0.258,0.9971281048547253
fs206_LS1-BSH_MP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),MP,2693.3,,,,,34.0,,,,,,,41.0,24.0,17.0,,2.67,False,1.8807339449541285,0.14,0.8907241659886088
fs206_LS1-BSL_SP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),SP,592.5,,,,,34.0,,,,,,,41.0,24.0,17.0,,2.67,False,1.7023445463812434,0.188,0.8830714127698123
fs206_LS1-RBSL_RSP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),RSP,355.2,,,,,34.0,,,,,,,41.0,24.0,17.0,,2.67,False,1.6483180428134558,0.208,0.8959832380496275
fs206_LS2-BSH_MP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),MP,2693.3,,,,,34.0,,,,,,,40.0,23.0,17.0,,2.68,False,1.91131498470948,0.125,0.8329686505410561
fs206_LS2-BSL_SP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),SP,592.5,,,,,34.0,,,,,,,40.0,23.0,17.0,,2.68,False,1.7206931702344543,0.168,0.8075882177923231
fs206_LS2-RBSL_RSP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),RSP,355.2,,,,,34.0,,,,,,,40.0,23.0,17.0,,2.68,False,1.6697247706422016,0.188,0.8327177624409732
fs206_LS3-BSH_MP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),MP,2693.3,,,,,29.0,,,,,,,43.0,26.0,17.0,,2.69,False,1.849133537206932,0.133,0.7867652414261299
fs206_LS3-BSL_SP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),SP,592.5,,,,,34.0,,,,,,,43.0,26.0,17.0,,2.69,False,1.6615698267074417,0.18,0.7822914291944616
fs206_LS3-RBSL_RSP,figshare:10.6084/m9.figshare.32955851,doi10.1061(asce)1090-0241(2005)1318(1034),RSP,355.2,,,,,34.0,,,,,,,43.0,26.0,17.0,,2.69,False,1.604485219164118,0.193,0.767378395890655
fs206_Mudipu_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,5.0,,,,,,,31.4,19.4,12.0,,2.55,False,1.783893985728848,0.1119999999999999,0.6650256137316208
fs206_Mudipu_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,5.0,,,,,,,31.4,19.4,12.0,,2.55,False,1.5596330275229358,0.122,0.4899212598425196
fs206_Mundkoor_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,4.1,,,,,,,29.2,18.7,10.5,,2.58,False,1.7940876656472988,0.105,0.6184129289994553
fs206_Mundkoor_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,29.0,,,,,,,29.2,18.7,10.5,,2.58,False,1.6615698267074417,0.11,0.5134342604719307
fs206_Murude shwara_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,4.4,,,,,,,34.0,25.2,8.8,,2.53,False,1.7940876656472988,0.123,0.7586530550053334
fs206_Murude shwara_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,4.4,,,,,,,34.0,25.2,8.8,,2.53,False,1.6411824668705404,0.145,0.6773806383539964
fs206_Nanjangud (S2)_MP,figshare:10.6084/m9.figshare.32955851,DOI: 10.13189/cea.2023.110216,MP,2693.3,,,,,60.0,,,,,,,46.0,23.0,23.0,,2.7,False,1.89,0.138,0.8693999999999996
fs206_Nanjangud (S2)_SP,figshare:10.6084/m9.figshare.32955851,DOI: 10.13189/cea.2023.110209,SP,592.5,,,,,60.0,,,,,,,46.0,23.0,23.0,,2.7,False,1.779816513761468,0.185,0.9661316051844469
fs206_Neralakatte_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,2.6,,,,,,,35.4,24.9,10.5,,2.67,False,1.8654434250764529,0.104,0.6438283477137106
fs206_Neralakatte_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,2.6,,,,,,,35.4,24.9,10.5,,2.67,False,1.7023445463812434,0.119,0.5589654155298279
fs206_Niddodi_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,4.9,,,,,,,37.4,23.2,14.2,,2.81,False,1.8042813455657487,0.073,0.3680077234165472
fs206_Niddodi_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,29.0,,,,,,,37.4,23.2,14.2,,2.81,False,1.6411824668705404,0.078,0.3077592206591605
fs206_Sasthana_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,2.4,,,,,,,36.2,26.700000000000003,9.5,,2.49,False,1.7737003058103973,0.109,0.6720650642530841
fs206_Sasthana_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,2.4,,,,,,,36.2,26.700000000000003,9.5,,2.49,False,1.7023445463812434,0.126,0.6780802132808755
fs206_Shirva_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,4.9,,,,,,,37.7,25.200000000000003,12.5,,2.55,False,1.8042813455657487,0.074,0.4565634611441455
fs206_Shirva_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,4.9,,,,,,,37.7,25.200000000000003,12.5,,2.55,False,1.5902140672782874,0.086,0.3633455472359407
fs206_Silty clay 1_MP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.118,MP,2693.3,,,,,69.2,,,,,,,39.7,7.700000000000003,32.0,,2.7,False,2.038735983690112,0.108,0.899028826884538
fs206_Silty clay 1_RSP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.115,RSP,355.2,,,,,69.2,,,,,,,39.7,7.700000000000003,32.0,,2.7,False,1.7125382262996942,0.178,0.8334964385258594
fs206_Silty clay 1_SP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.116,SP,592.5,,,,,69.2,,,,,,,39.7,7.700000000000003,32.0,,2.7,False,1.7940876656472988,0.156,0.8341532575672331
fs206_Silty clay 2_MP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.122,MP,2693.3,,,,,75.8,,,,,,,42.3,6.099999999999994,36.2,,2.69,False,1.9673802242609584,0.119,0.8715206872716504
fs206_Silty clay 2_RSP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.119,RSP,355.2,,,,,75.8,,,,,,,42.3,6.099999999999994,36.2,,2.69,False,1.6921508664627931,0.191,0.8712842096660502
fs206_Silty clay 2_SP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.120,SP,592.5,,,,,75.8,,,,,,,42.3,6.099999999999994,36.2,,2.69,False,1.783893985728848,0.165,0.873828595214256
fs206_Silty clay 3_MP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.126,MP,2693.3,,,,,71.0,,,,,,,47.5,15.8,31.7,,2.64,False,1.6717635066258918,0.181,0.825041691232207
fs206_Silty clay 3_RSP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.123,RSP,355.2,,,,,71.0,,,,,,,47.5,15.8,31.7,,2.64,False,1.4882772680937817,0.24,0.8187495574594631
fs206_Silty clay 3_SP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.124,SP,592.5,,,,,71.0,,,,,,,47.5,15.8,31.7,,2.64,False,1.5392456676860344,0.22,0.8121647651503924
fs206_Soil A_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430605,MP,2693.3,,,,,94.0,,,,,,,70.0,32.0,38.0,,2.8,False,1.743119266055046,0.146,0.6742361111111114
fs206_Soil A_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430603,RSP,355.2,,,,,94.0,,,,,,,70.0,32.0,38.0,,2.8,False,1.4780835881753311,0.2319999999999999,0.7263417643429978
fs206_Soil A_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430604,SP,592.5,,,,,94.0,,,,,,,70.0,32.0,38.0,,2.8,False,1.5698267074413863,0.241,0.8611136890951278
fs206_Soil C_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430608,MP,2693.3,,,,,76.0,,,,,,,27.0,12.0,15.0,,2.75,False,2.0897043832823647,0.073,0.6353338479351598
fs206_Soil C_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430606,RSP,355.2,,,,,76.0,,,,,,,27.0,12.0,15.0,,2.75,False,1.8960244648318043,0.132,0.8059444941808415
fs206_Soil C_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430607,SP,592.5,,,,,76.0,,,,,,,27.0,12.0,15.0,,2.75,False,1.9367991845056065,0.119,0.779410842995926
fs206_Soil D_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430611,MP,2693.3,,,,,89.0,,,,,,,35.0,16.0,19.0,,2.8,False,1.9775739041794085,0.136,0.915656916212196
fs206_Soil D_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430609,RSP,355.2,,,,,89.0,,,,,,,35.0,16.0,19.0,,2.8,False,1.7329255861365953,0.182,0.8275888421857089
fs206_Soil D_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430610,SP,592.5,,,,,89.0,,,,,,,35.0,16.0,19.0,,2.8,False,1.7737003058103973,0.181,0.8758760429082235
fs206_Soil E_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430614,MP,2693.3,,,,,88.0,,,,,,,53.0,12.0,41.0,,2.9,False,2.028542303771661,0.119,0.8033091589659602
fs206_Soil E_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430612,RSP,355.2,,,,,88.0,,,,,,,53.0,12.0,41.0,,2.9,False,1.7023445463812434,0.187,0.7708238999063749
fs206_Soil E_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430613,SP,592.5,,,,,88.0,,,,,,,53.0,12.0,41.0,,2.9,False,1.82466870540265,0.16,0.7873352924447811
fs206_Soil F_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430617,MP,2693.3,,,,,94.0,,,,,,,67.0,21.0,46.0,,2.8,False,1.875637104994903,0.16,0.9090427878253196
fs206_Soil F_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430615,RSP,355.2,,,,,94.0,,,,,,,67.0,21.0,46.0,,2.8,False,1.6106014271151885,0.233,0.8834350359958862
fs206_Soil F_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430616,SP,592.5,,,,,94.0,,,,,,,67.0,21.0,46.0,,2.8,False,1.6513761467889907,0.214,0.8614696485623003
fs206_Soil G_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430620,MP,2693.3,,,,,52.0,,,,,,,29.0,13.0,16.0,,2.68,False,2.069317023445464,0.103,0.9353695666688926
fs206_Soil G_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430618,RSP,355.2,,,,,52.0,,,,,,,29.0,13.0,16.0,,2.68,False,1.885830784913353,0.125,0.7954895517790206
fs206_Soil G_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430619,SP,592.5,,,,,52.0,,,,,,,29.0,13.0,16.0,,2.68,False,1.9367991845056065,0.111,0.7752400285291052
fs206_Soil H_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430623,MP,2693.3,,,,,81.0,,,,,,,37.0,17.0,20.0,,2.78,False,1.99796126401631,0.121,0.8593873667196748
fs206_Soil H_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430621,RSP,355.2,,,,,81.0,,,,,,,37.0,17.0,20.0,,2.78,False,1.7125382262996942,0.151,0.6734567123130695
fs206_Soil H_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430622,SP,592.5,,,,,81.0,,,,,,,37.0,17.0,20.0,,2.78,False,1.783893985728848,0.135,0.6721126097546
fs206_Soil I_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430626,MP,2693.3,,,,,85.0,,,,,,,33.0,14.0,19.0,,2.8,False,1.9673802242609584,0.1173,0.7760641527913815
fs206_Soil I_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430624,RSP,355.2,,,,,85.0,,,,,,,33.0,14.0,19.0,,2.8,False,1.743119266055046,0.171,0.7896875000000004
fs206_Soil I_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430625,SP,592.5,,,,,85.0,,,,,,,33.0,14.0,19.0,,2.8,False,1.8042813455657487,0.1691,0.8579643734643727
fs206_Soil J_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430629,MP,2693.3,,,,,74.0,,,,,,,31.0,13.0,18.0,,2.8,False,1.9775739041794085,0.1341,0.9028646504709962
fs206_Soil J_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430627,RSP,355.2,,,,,74.0,,,,,,,31.0,13.0,18.0,,2.8,False,1.7533129459734962,0.1723,0.8081386832878843
fs206_Soil J_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430628,SP,592.5,,,,,74.0,,,,,,,31.0,13.0,18.0,,2.8,False,1.8042813455657487,0.1509,0.7656228501228496
fs206_Soil K_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430630,RSP,355.2,,,,,62.0,,,,,,,24.0,13.0,11.0,,2.8,False,1.8960244648318043,0.1331,0.7816698240866038
fs206_Soil K_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430631,SP,592.5,,,,,62.0,,,,,,,24.0,13.0,11.0,,2.8,False,2.0489296636085625,0.086,0.6569055374592834
fs206_Soil L_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430635,MP,2693.3,,,,,89.0,,,,,,,43.0,17.0,26.0,,2.78,False,1.8960244648318043,0.1404,0.8371737355566321
fs206_Soil L_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430633,RSP,355.2,,,,,89.0,,,,,,,43.0,17.0,26.0,,2.78,False,1.6819571865443423,0.2006,0.8542232495961677
fs206_Soil L_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430634,SP,592.5,,,,,89.0,,,,,,,43.0,17.0,26.0,,2.78,False,1.6309887869520896,0.198,0.7813339484376942
fs206_Soil M_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430638,MP,2693.3,,,,,85.0,,,,,,,32.0,18.0,14.0,,2.8,False,2.099898063200816,0.1017,0.8541141525917307
fs206_Soil M_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430636,RSP,355.2,,,,,85.0,,,,,,,32.0,18.0,14.0,,2.8,False,1.8042813455657487,0.159,0.8067199017199012
fs206_Soil M_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430637,SP,592.5,,,,,85.0,,,,,,,32.0,18.0,14.0,,2.8,False,1.885830784913353,0.1147,0.6625178412132018
fs206_Thokkottu_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,3.4,,,,,,,37.7,27.500000000000004,10.2,,2.51,False,1.7227319062181443,0.124,0.6810679649363595
fs206_Thokkottu_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,3.4,,,,,,,37.7,27.500000000000004,10.2,,2.51,False,1.620795107033639,0.144,0.6588134952023935
fs206_Ucchila_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,2.4,,,,,,,32.3,25.0,7.3,,2.48,False,1.875637104994903,0.103,0.7927567129941974
fs206_Ucchila_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,2.4,,,,,,,32.3,25.0,7.3,,2.48,False,1.6615698267074417,0.114,0.5739756875249108
fs206_Udupi_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,2693.3,,,,,3.4,,,,,,,35.8,27.1,8.7,,2.62,False,1.875637104994903,0.098,0.646980909862781
fs206_Udupi_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,592.5,,,,,3.4,,,,,,,35.8,27.1,8.7,,2.62,False,1.600407747196738,0.109,0.4482619823638799
fs206_Valandhur_MP,figshare:10.6084/m9.figshare.32955851,http://hdl.handle.net/10603/640123,MP,2693.3,,,,,56.2,,,,,,,43.3,34.5,8.8,,2.3,False,1.6483180428134558,0.131,0.7620868137024875
fs206_Valandhur_SP,figshare:10.6084/m9.figshare.32955851,http://hdl.handle.net/10603/640113,SP,592.5,,,,,56.2,,,,,,,43.3,34.5,8.8,,2.3,False,1.5902140672782874,0.15,0.7729426971133134
fs206_Weathered clay_MP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.138,MP,2693.3,,,,,55.7,,,,,,,63.5,32.6,30.9,,2.63,False,1.6513761467889907,0.203,0.9009112215243272
fs206_Weathered clay_RSP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.135,RSP,355.2,,,,,55.7,,,,,,,63.5,32.6,30.9,,2.63,False,1.4413863404689091,0.307,0.9791152371722852
fs206_Weathered clay_SP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.136,SP,592.5,,,,,55.7,,,,,,,63.5,32.6,30.9,,2.63,False,1.533129459734964,0.272,0.9998805237772176
gun_1,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,5.75,30.75,,,63.5,,,,,,,54.5,24.44,30.06,,2.68,True,1.531090723751274,0.2079,0.7425137026652943
gun_10,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,9.02,15.98,,,75.0,,,,,,,55.6,27.48,28.12,,2.68,True,1.5718654434250765,0.24,0.9123656032674686
gun_103,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,13.6,55.4,,,31.0,,,,,,,45.5,23.96,21.54,,2.68,True,1.7380224260958206,0.182,0.8999554151155742
gun_104,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,24.3,37.7,,,38.0,,,,,,,37.7,20.19,17.51,,2.68,True,1.8216106014271152,0.1605,0.9128113480904428
gun_105,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,30.68,32.32,,,37.0,,,,,,,43.0,24.46,18.54,,2.68,True,1.7339449541284404,0.174,0.8546788207913111
gun_106,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,7.91,69.09,,,23.0,,,,,,,33.9,18.89,15.009999999999998,,2.68,True,1.827726809378185,0.148,0.8506070232513628
gun_107,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,29.1,37.4,,,33.5,,,,,,,39.05,25.2,13.849999999999998,,2.68,True,1.709480122324159,0.185,0.873305394504663
gun_108,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,23.6,30.9,,,45.5,,,,,,,42.45,25.96,16.490000000000002,,2.68,True,1.715596330275229,0.178,0.8486156773211563
gun_109,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,3.0,57.0,,,40.0,,,,,,,33.7,23.48,10.220000000000002,,2.68,True,1.859327217125382,0.138,0.8379144432851389
gun_110,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,23.3,37.7,,,39.0,,,,,,,34.1,21.82,12.28,,2.68,True,1.845056065239552,0.143,0.8468823558138404
gun_111,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,13.25,45.75,,,41.0,,,,,,,32.5,19.75,12.75,,2.68,True,1.8899082568807333,0.132,0.846197863446353
gun_112,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,20.37,47.63,,,32.0,,,,,,,36.5,21.5,15.0,,2.68,True,1.694189602446483,0.1639999999999999,0.7553483062414685
gun_113,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,9.32,48.68,,,42.0,,,,,,,36.2,22.55,13.650000000000002,,2.68,True,1.91131498470948,0.1169999999999999,0.7796586569064278
gun_114,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,13.71,53.29,,,33.0,,,,,,,33.6,20.42,13.18,,2.68,True,1.8807339449541285,0.125,0.7882805325987142
gun_115,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,9.07,52.93,,,38.0,,,,,,,30.4,16.92,13.479999999999997,,2.68,True,1.9694189602446484,0.109,0.8096285074883799
gun_119,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,9.5,45.5,,,45.0,,,,,,,36.8,15.86,20.94,,2.68,True,1.836901121304791,0.146,0.852501039802679
gun_12,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,19.25,23.75,,,57.0,,,,,,,53.85,27.46,26.39,,2.68,True,1.6452599388379203,0.2155,0.9183015722898686
gun_121,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,32.05,48.95,,,19.0,,,,,,,35.15,20.05,15.099999999999998,,2.68,True,1.9255861365953109,0.124,0.8482224624364931
gun_122,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,30.82,54.18,,,15.0,,,,,,,23.1,15.73,7.370000000000001,,2.68,True,2.015290519877676,0.093,0.7556549503128447
gun_123,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,13.16,59.84,,,27.0,,,,,,,25.0,16.45,8.55,,2.68,True,2.019367991845056,0.107,0.8765454264905567
gun_124,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,26.96,49.04,,,24.0,,,,,,,32.0,16.16,15.84,,2.68,True,2.0336391437308867,0.1,0.8432059046177135
gun_125,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,5.52,52.48,,,42.0,,,,,,,30.8,15.74,15.06,,2.68,True,1.9694189602446484,0.105,0.779917369598898
gun_126,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,11.23,41.77,,,47.0,,,,,,,41.4,24.59,16.81,,2.68,True,1.7849133537206932,0.156,0.8337031705539356
gun_127,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,27.03,,,72.97,,,,,,,68.3,26.7,41.6,,2.68,True,1.6666666666666667,0.215,0.9476973684210526
gun_128,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,61.34,,,38.66,,,,,,,44.3,23.6,20.7,,2.68,True,1.8267074413863404,0.17,0.9753371242891956
gun_129,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,14.71,,,85.28999999999999,,,,,,,82.5,31.2,51.3,,2.68,True,1.5891946992864423,0.228,0.8902244318181817
gun_13,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,1.84,41.16,,,57.0,,,,,,,52.9,27.23,25.67,,2.68,True,1.63914373088685,0.175,0.738582677165354
gun_131,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,7.61,,,92.39,,,,,,,87.5,32.3,55.2,,2.68,True,1.54638124362895,0.24,0.8773958708006615
gun_133,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,21.05,,,78.95,,,,,,,75.5,31.0,44.5,,2.68,True,1.5606523955147809,0.23,0.8594168002331343
gun_135,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,37.6,,,62.4,,,,,,,58.9,23.6,35.3,,2.68,True,1.6901121304791027,0.195,0.8922754047040404
gun_136,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,31.95,,,68.05,,,,,,,63.8,28.3,35.5,,2.68,True,1.5983690112130478,0.21,0.8316718814792473
gun_137,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,43.29,,,56.71,,,,,,,54.5,24.44,30.06,,2.68,True,1.7604485219164117,0.1939999999999999,0.9953683043632484
gun_138,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,21.24,,,78.76,,,,,,,70.4,25.0,45.400000000000006,,2.68,True,1.6330275229357798,0.205,0.8569330529267437
gun_14,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,592.5,3.77,30.23,,,66.0,,,,,,,49.1,25.2,23.9,,2.68,True,1.6085626911314983,0.173,0.6960687293069981
gun_140,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,30.76,,,69.24,,,,,,,66.5,26.25,40.25,,2.68,True,1.565749235474006,0.2,0.7531891535843669
gun_143,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,62.04,,,37.96,,,,,,,44.5,20.6,23.9,,2.68,True,1.762487257900102,0.16,0.8236992267354013
gun_144,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,592.5,0.0,29.81,,,70.19,,,,,,,67.9,25.0,42.900000000000006,,2.68,True,1.6085626911314983,0.212,0.8529859573010613
