LL,PL,PI,fines_pct,sand_pct,log_energy,Gs,MDD_Mgm3,OMC_frac
26.0,21.0,5.0,28.9,31.1,6.384350873009287,2.774,2.162492505,0.07
26.0,21.0,5.0,28.9,31.1,6.384350873009287,2.774,2.210547894,0.07
25.0,22.0,3.0,16.5,33.5,6.384350873009287,2.69,2.274621746,0.06
20.0,16.0,4.0,15.0,44.0,6.384350873009287,2.68,2.258603283,0.05
20.0,16.0,4.0,15.0,44.0,6.384350873009287,2.68,2.210547894,0.06
36.0,22.0,14.0,93.8,6.200000000000003,6.384350873009287,2.634,1.665920152,0.16
36.0,22.0,14.0,93.8,6.200000000000003,6.384350873009287,2.634,1.906197097,0.12
24.0,19.0,5.0,23.2,21.8,6.384350873009287,2.614,2.018326338,0.1
24.0,19.0,5.0,23.2,21.8,6.384350873009287,2.614,2.018326338,0.11
20.0,14.0,6.0,14.1,66.9,6.384350873009287,2.695,2.146474042,0.07
20.0,14.0,6.0,14.1,66.9,6.384350873009287,2.695,2.08240019,0.09
32.0,17.0,15.0,96.0,4.0,6.384350873009287,2.672,1.746012467,0.16
32.0,17.0,15.0,96.0,4.0,6.384350873009287,2.672,1.842123245,0.13
42.0,23.0,19.0,91.5,7.5,6.384350873009287,2.733,1.633883226,0.2
42.0,23.0,19.0,91.5,7.5,6.384350873009287,2.733,1.76203093,0.17
29.0,23.0,6.0,41.5,32.5,6.384350873009287,2.64,1.986289412,0.1
29.0,23.0,6.0,41.5,32.5,6.384350873009287,2.64,1.890178634,0.11
30.0,20.0,10.0,43.1,31.9,6.384350873009287,2.647,2.050363264,0.09
29.0,22.0,7.0,45.6,29.4,6.384350873009287,2.68,1.970270949,0.11
29.0,22.0,7.0,45.6,29.4,6.384350873009287,2.68,1.986289412,0.1
47.0,20.0,27.0,87.3,12.700000000000005,6.384350873009287,2.68,1.665920152,0.18
24.0,18.0,6.0,64.0,36.0,6.384350873009287,2.68,1.890178634,0.1
33.0,19.0,14.0,38.0,62.0,6.384350873009287,2.68,1.826104782,0.14
24.0,16.0,8.0,61.8,37.2,6.384350873009287,2.666,1.9174100211,0.11
24.0,16.0,8.0,61.8,37.2,6.384350873009287,2.666,1.794067856,0.15
49.0,17.0,32.0,64.9,34.099999999999994,6.384350873009287,2.68,1.649901689,0.18
49.0,31.0,18.0,73.3,16.700000000000003,6.384350873009287,2.68,1.617864763,0.2
26.0,19.0,7.0,32.3,52.7,6.384350873009287,2.723,1.986289412,0.11
26.0,19.0,7.0,32.3,52.7,6.384350873009287,2.723,1.986289412,0.09
18.0,15.0,3.0,43.7,41.3,6.384350873009287,2.66,2.018326338,0.11
18.0,15.0,3.0,43.7,41.3,6.384350873009287,2.66,2.066381727,0.1
26.0,22.0,4.0,28.8,50.2,6.384350873009287,2.754,1.890178634,0.14
31.0,26.0,5.0,37.9,57.1,6.384350873009287,2.68,1.890178634,0.13
30.0,21.0,9.0,46.3,51.7,6.384350873009287,2.703,1.9013915581,0.12
33.0,19.0,14.0,52.9,43.1,6.384350873009287,2.825,1.906197097,0.13
,,0.0,11.8,34.2,6.384350873009287,2.644,2.2089460477,0.07
38.0,29.0,9.0,45.7,50.3,6.384350873009287,2.68,1.874160171,0.14
35.0,23.0,12.0,52.5,43.5,6.384350873009287,2.815,1.9606598712,0.11
,,0.0,11.7,38.3,6.384350873009287,2.632,2.1352611179000003,0.06
23.0,15.0,8.0,45.0,53.0,6.384350873009287,2.66,1.9126044822,0.12
23.0,15.0,8.0,45.0,53.0,6.384350873009287,2.66,1.7972715486000002,0.14
24.0,19.0,5.0,42.1,55.9,6.384350873009287,2.68,1.938234023,0.11
,,0.0,11.1,31.9,6.384350873009287,2.637,2.1881220458,0.07
26.0,19.0,7.0,43.5,55.5,6.384350873009287,2.65,1.9334284841,0.12
,,0.0,27.7,60.3,6.384350873009287,2.647,1.8132900116,0.15
,,0.0,27.7,60.3,6.384350873009287,2.647,1.8020770875,0.15
,,0.0,27.7,60.3,6.384350873009287,2.647,1.8196973968,0.14
31.0,21.0,10.0,97.6,1.4000000000000057,6.384350873009287,2.657,1.842123245,0.13
31.0,21.0,10.0,97.6,1.4000000000000057,6.384350873009287,2.657,1.970270949,0.1
44.0,29.0,15.0,44.2,19.8,6.384350873009287,2.709,1.649901689,0.18
44.0,29.0,15.0,44.2,19.8,6.384350873009287,2.709,1.633883226,0.23
37.0,24.0,13.0,53.4,20.6,6.384350873009287,2.68,1.681938615,0.19
37.0,24.0,13.0,53.4,20.6,6.384350873009287,2.68,1.76203093,0.17
20.0,15.0,5.0,31.5,47.5,6.384350873009287,2.747,1.986289412,0.1
20.0,15.0,5.0,31.5,47.5,6.384350873009287,2.747,1.906197097,0.12
30.0,22.0,8.0,38.1,59.9,6.384350873009287,2.68,1.778049393,0.14
30.0,22.0,8.0,38.1,59.9,6.384350873009287,2.68,1.810086319,0.13
45.0,22.0,23.0,96.5,1.5,6.384350873009287,2.722,1.697957078,0.18
45.0,22.0,23.0,96.5,1.5,6.384350873009287,2.722,1.76203093,0.17
26.0,25.0,1.0,82.5,13.5,6.384350873009287,2.734,1.697957078,0.16
26.0,25.0,1.0,82.5,13.5,6.384350873009287,2.734,1.633883226,0.18
28.0,21.0,7.0,62.4,17.6,6.384350873009287,2.68,1.874160171,0.14
28.0,21.0,7.0,62.4,17.6,6.384350873009287,2.68,1.713975541,0.18
22.0,20.0,2.0,13.2,31.8,6.384350873009287,2.887,2.338695598,0.08
22.0,20.0,2.0,13.2,31.8,6.384350873009287,2.887,2.2970475942,0.08
22.0,20.0,2.0,10.7,30.3,6.384350873009287,2.878,2.2858346701,0.08
24.0,18.0,6.0,63.1,17.9,6.384350873009287,2.68,1.906197097,0.14
27.0,18.0,9.0,20.4,32.6,6.384350873009287,2.68,1.92221556,0.12
26.0,20.0,6.0,57.9,38.1,6.384350873009287,2.68,1.890178634,0.14
25.0,18.0,7.0,38.8,46.2,6.384350873009287,2.68,1.970270949,0.11
25.0,18.0,7.0,38.8,46.2,6.384350873009287,2.68,1.986289412,0.11
24.0,18.0,6.0,64.0,31.0,6.384350873009287,2.68,1.842123245,0.15
24.0,18.0,6.0,64.0,31.0,6.384350873009287,2.68,1.746012467,0.18
18.0,16.0,2.0,12.2,56.8,6.384350873009287,2.68,2.24258482,0.07
18.0,16.0,2.0,12.2,56.8,6.384350873009287,2.68,2.226566357,0.06
26.0,16.0,10.0,27.7,50.3,6.384350873009287,2.68,1.826104782,0.17
26.0,16.0,10.0,27.7,50.3,6.384350873009287,2.68,1.794067856,0.15
32.0,20.0,12.0,49.5,8.5,6.384350873009287,2.68,1.729994004,0.19
32.0,20.0,12.0,49.5,8.5,6.384350873009287,2.68,1.505735522,0.26
34.0,18.0,16.0,82.4,4.599999999999994,6.384350873009287,2.68,1.697957078,0.17
34.0,18.0,16.0,82.4,4.599999999999994,6.384350873009287,2.68,1.697957078,0.18
29.0,20.0,9.0,18.3,24.7,6.384350873009287,2.68,2.0423540325,0.11
29.0,21.0,8.0,19.9,31.1,6.384350873009287,2.68,2.1096315771,0.09
19.0,17.0,2.0,10.9,31.1,6.384350873009287,2.68,2.2009368162,0.06
17.0,15.0,2.0,5.4,40.6,6.384350873009287,2.68,2.162492505,0.07
24.0,16.0,8.0,39.5,31.5,6.384350873009287,2.659,2.002307875,0.1
24.0,16.0,8.0,39.5,31.5,6.384350873009287,2.659,1.986289412,0.1
21.0,17.0,4.0,10.6,64.4,6.384350873009287,2.592,2.098418653,0.09
22.0,19.0,3.0,22.0,33.0,6.384350873009287,2.644,2.050363264,0.09
22.0,19.0,3.0,22.0,33.0,6.384350873009287,2.644,2.050363264,0.1
24.0,16.0,8.0,16.8,25.2,6.384350873009287,2.598,2.098418653,0.09
24.0,16.0,8.0,16.8,25.2,6.384350873009287,2.598,2.050363264,0.09
32.0,24.0,8.0,61.2,29.8,6.384350873009287,2.696,1.842123245,0.14
32.0,24.0,8.0,61.2,29.8,6.384350873009287,2.696,1.954252486,0.12
28.0,21.0,7.0,50.3,35.7,6.384350873009287,2.655,2.018326338,0.11
28.0,21.0,7.0,50.3,35.7,6.384350873009287,2.655,1.92221556,0.13
,,0.0,14.0,65.0,6.384350873009287,2.699,2.098418653,0.08
,,0.0,14.0,65.0,6.384350873009287,2.699,2.1208445012,0.07
,,0.0,14.0,65.0,6.384350873009287,2.699,2.130455579,0.06
,,0.0,14.0,65.0,6.384350873009287,2.699,2.194529431,0.06
,,0.0,11.2,54.8,6.384350873009287,2.713,2.24258482,0.05
,,0.0,11.2,54.8,6.384350873009287,2.713,2.274621746,0.05
,,0.0,11.2,54.8,6.384350873009287,2.713,2.258603283,0.06
20.0,14.0,6.0,39.7,60.3,6.384350873009287,2.681,2.0247337232,0.1
20.0,14.0,6.0,39.7,60.3,6.384350873009287,2.681,2.0391503399,0.07
20.0,14.0,6.0,39.7,60.3,6.384350873009287,2.681,2.0519651103,0.08
,,0.0,15.8,52.2,6.384350873009287,2.702,2.2249645107,0.05
,,0.0,15.8,52.2,6.384350873009287,2.702,2.24258482,0.05
,,0.0,12.8,74.2,6.384350873009287,2.695,2.130455579,0.07
,,0.0,11.5,57.5,6.384350873009287,2.701,2.1913257384,0.06
,,0.0,7.6,59.4,6.384350873009287,2.713,2.226566357,0.06
,,0.0,8.1,43.9,6.384350873009287,2.72,2.274621746,0.05
,,0.0,9.2,57.8,6.384350873009287,2.714,2.2249645107,0.06
,,0.0,11.1,68.9,6.384350873009287,2.701,2.066381727,0.07
,,0.0,11.1,68.9,6.384350873009287,2.701,1.906197097,0.09
,,0.0,5.4,90.6,6.384350873009287,2.675,1.826104782,0.11
,,0.0,5.4,90.6,6.384350873009287,2.675,1.7876604708,0.11
,,0.0,5.4,90.6,6.384350873009287,2.675,1.7107718484,0.12
,,0.0,10.4,63.6,6.384350873009287,2.698,2.1336592716,0.06
,,0.0,10.4,63.6,6.384350873009287,2.698,1.954252486,0.09
,,0.0,4.4,45.6,6.384350873009287,2.72,2.178510968,0.05
24.0,14.0,10.0,64.2,24.8,6.384350873009287,2.68,1.938234023,0.13
24.0,14.0,10.0,64.2,24.8,6.384350873009287,2.68,1.986289412,0.11
30.0,15.0,15.0,74.5,21.5,6.384350873009287,2.68,1.858141708,0.16
30.0,15.0,15.0,74.5,21.5,6.384350873009287,2.68,1.874160171,0.14
15.0,12.0,3.0,62.7,21.3,6.384350873009287,2.68,2.210547894,0.07
16.0,12.0,4.0,23.2,36.8,6.384350873009287,2.68,2.178510968,0.06
16.0,12.0,4.0,23.2,36.8,6.384350873009287,2.68,2.290640209,0.06
44.0,19.0,25.0,83.4,14.599999999999994,6.384350873009287,2.68,1.729994004,0.18
44.0,19.0,25.0,83.4,14.599999999999994,6.384350873009287,2.68,1.617864763,0.24
15.0,13.0,2.0,23.1,42.9,6.384350873009287,2.68,2.306658672,0.06
,,0.0,36.9,48.1,6.384350873009287,2.68,1.906197097,0.12
31.0,17.0,14.0,22.4,9.6,6.384350873009287,2.68,1.858141708,0.16
31.0,17.0,14.0,22.4,9.6,6.384350873009287,2.68,1.553790911,0.21
37.0,16.0,21.0,55.7,39.3,6.384350873009287,2.68,1.76203093,0.15
37.0,16.0,21.0,55.7,39.3,6.384350873009287,2.68,1.729994004,0.15
34.0,16.0,18.0,14.5,74.5,6.384350873009287,2.68,1.76203093,0.14
34.0,16.0,18.0,14.5,74.5,6.384350873009287,2.68,1.826104782,0.14
34.0,12.0,22.0,13.5,16.5,6.384350873009287,2.68,1.986289412,0.12
22.0,16.0,6.0,42.8,53.2,6.384350873009287,2.68,1.874160171,0.12
22.0,16.0,6.0,42.8,53.2,6.384350873009287,2.68,1.890178634,0.12
16.0,12.0,4.0,12.4,29.6,6.384350873009287,2.68,2.178510968,0.07
16.0,12.0,4.0,12.4,29.6,6.384350873009287,2.68,2.146474042,0.07
22.0,12.0,10.0,13.7,32.3,6.384350873009287,2.68,2.226566357,0.06
22.0,12.0,10.0,13.7,32.3,6.384350873009287,2.68,2.146474042,0.06
26.0,13.0,13.0,31.3,37.7,6.384350873009287,2.68,1.858141708,0.1
26.0,13.0,13.0,31.3,37.7,6.384350873009287,2.68,1.810086319,0.13
22.0,16.0,6.0,16.1,22.9,6.384350873009287,2.68,2.178510968,0.07
35.0,16.0,19.0,28.3,26.7,6.384350873009287,2.68,1.633883226,0.19
35.0,16.0,19.0,28.3,26.7,6.384350873009287,2.68,1.713975541,0.17
,,0.0,11.0,78.0,6.384350873009287,2.674,1.8517343228,0.1
,,0.0,16.6,82.4,6.384350873009287,2.69,1.8180955505,0.11
23.0,19.0,4.0,21.8,77.2,6.384350873009287,2.68,1.954252486,0.11
24.0,18.0,6.0,19.7,70.3,6.384350873009287,2.68,1.954252486,0.1
24.0,18.0,6.0,19.7,70.3,6.384350873009287,2.68,1.954252486,0.11
,,0.0,15.4,50.6,6.384350873009287,2.569,1.8004752412,0.12
,,0.0,10.9,48.1,6.384350873009287,2.68,1.794067856,0.12
,,0.0,10.5,58.5,6.384350873009287,2.68,1.633883226,0.16
,,0.0,5.9,28.1,6.384350873009287,2.68,1.8357158598,0.12
,,0.0,5.9,28.1,6.384350873009287,2.68,1.8853730951,0.12
,,0.0,6.5,35.5,6.384350873009287,2.68,1.794067856,0.13
,,0.0,10.9,88.1,6.384350873009287,2.694,1.7315958503,0.13
28.0,17.0,11.0,28.4,40.6,6.384350873009287,2.68,1.938234023,0.12
28.0,17.0,11.0,28.4,40.6,6.384350873009287,2.68,1.970270949,0.13
20.0,16.0,4.0,11.6,38.4,6.384350873009287,2.68,2.24258482,0.06
20.0,16.0,4.0,11.6,38.4,6.384350873009287,2.68,2.258603283,0.05
26.0,17.0,9.0,27.6,34.4,6.384350873009287,2.68,1.794067856,0.14
26.0,17.0,9.0,27.6,34.4,6.384350873009287,2.68,1.729994004,0.15
27.0,24.0,3.0,60.6,39.4,6.384350873009287,2.68,1.794067856,0.14
27.0,24.0,3.0,60.6,39.4,6.384350873009287,2.68,1.986289412,0.11
21.0,15.0,6.0,27.8,65.2,6.384350873009287,2.68,1.890178634,0.15
21.0,15.0,6.0,27.8,65.2,6.384350873009287,2.68,1.874160171,0.15
36.0,17.0,19.0,43.7,30.3,6.384350873009287,2.68,1.794067856,0.17
36.0,17.0,19.0,43.7,30.3,6.384350873009287,2.68,1.537772448,0.24
19.0,16.0,3.0,6.9,34.1,6.384350873009287,2.68,2.274621746,0.05
19.0,16.0,3.0,6.9,34.1,6.384350873009287,2.68,2.24258482,0.06
22.0,15.0,7.0,16.3,33.7,6.384350873009287,2.68,2.114437116,0.08
22.0,15.0,7.0,16.3,33.7,6.384350873009287,2.68,2.034344801,0.09
19.0,17.0,2.0,7.2,36.8,6.384350873009287,2.68,2.258603283,0.06
19.0,17.0,2.0,7.2,36.8,6.384350873009287,2.68,2.226566357,0.05
34.0,19.0,15.0,13.5,28.5,6.384350873009287,2.68,2.002307875,0.12
48.0,17.0,31.0,56.2,23.8,6.384350873009287,2.68,1.6018463,0.25
48.0,17.0,31.0,56.2,23.8,6.384350873009287,2.68,1.681938615,0.21
33.0,16.0,17.0,23.2,38.8,6.384350873009287,2.68,2.066381727,0.1
33.0,16.0,17.0,23.2,38.8,6.384350873009287,2.68,1.954252486,0.12
44.0,15.0,29.0,36.4,44.6,6.384350873009287,2.68,1.778049393,0.15
44.0,15.0,29.0,36.4,44.6,6.384350873009287,2.68,2.050363264,0.1
27.0,16.0,11.0,39.5,58.5,6.384350873009287,2.68,1.874160171,0.13
26.0,18.0,8.0,24.3,71.7,6.384350873009287,2.68,2.018326338,0.11
26.0,18.0,8.0,24.3,71.7,6.384350873009287,2.68,2.114437116,0.08
48.0,28.0,20.0,48.6,31.4,6.384350873009287,2.68,1.665920152,0.2
48.0,28.0,20.0,48.6,31.4,6.384350873009287,2.68,1.6018463,0.23
26.0,19.0,7.0,30.2,53.8,6.384350873009287,2.68,1.794067856,0.18
31.0,20.0,11.0,70.7,27.3,6.384350873009287,2.68,1.729994004,0.2
31.0,20.0,11.0,70.7,27.3,6.384350873009287,2.68,1.778049393,0.17
29.0,27.0,2.0,45.2,48.8,6.384350873009287,2.68,1.681938615,0.2
29.0,27.0,2.0,45.2,48.8,6.384350873009287,2.68,1.794067856,0.17
43.0,28.0,15.0,58.3,39.7,6.384350873009287,2.68,1.746012467,0.16
43.0,28.0,15.0,58.3,39.7,6.384350873009287,2.68,1.633883226,0.2
22.0,17.0,5.0,12.6,32.4,6.384350873009287,2.68,2.274621746,0.04
22.0,18.0,4.0,7.1,26.9,6.384350873009287,2.68,2.290640209,0.06
40.0,19.0,21.0,55.5,32.5,6.384350873009287,2.68,1.697957078,0.19
40.0,19.0,21.0,55.5,32.5,6.384350873009287,2.68,1.633883226,0.21
20.0,14.0,6.0,14.8,37.2,6.384350873009287,2.68,2.24258482,0.06
20.0,14.0,6.0,14.8,37.2,6.384350873009287,2.68,2.194529431,0.07
40.0,16.0,24.0,56.1,24.9,6.384350873009287,2.68,1.794067856,0.15
40.0,16.0,24.0,56.1,24.9,6.384350873009287,2.68,1.778049393,0.15
21.0,13.0,8.0,19.2,41.8,6.384350873009287,2.68,2.274621746,0.05
21.0,13.0,8.0,19.2,41.8,6.384350873009287,2.68,2.24258482,0.04
24.0,13.0,11.0,49.3,42.7,6.384350873009287,2.68,1.954252486,0.12
24.0,13.0,11.0,49.3,42.7,6.384350873009287,2.68,1.986289412,0.12
26.0,15.0,11.0,12.3,32.7,6.384350873009287,2.68,2.274621746,0.05
26.0,15.0,11.0,12.3,32.7,6.384350873009287,2.68,2.194529431,0.06
25.0,18.0,7.0,18.0,64.0,6.384350873009287,2.68,2.034344801,0.1
65.0,20.0,45.0,60.3,27.700000000000003,6.384350873009287,2.68,1.665920152,0.2
65.0,20.0,45.0,60.3,27.700000000000003,6.384350873009287,2.68,1.617864763,0.21
60.0,23.0,37.0,33.9,29.1,6.384350873009287,2.68,1.794067856,0.17
27.0,23.0,4.0,31.3,59.7,6.384350873009287,2.68,1.842123245,0.14
27.0,23.0,4.0,31.3,59.7,6.384350873009287,2.68,1.906197097,0.11
26.0,18.0,8.0,19.5,75.5,6.384350873009287,2.68,2.034344801,0.08
26.0,18.0,8.0,19.5,75.5,6.384350873009287,2.68,2.114437116,0.08
32.0,12.0,20.0,43.0,54.0,6.384350873009287,2.68,1.874160171,0.13
32.0,12.0,20.0,43.0,54.0,6.384350873009287,2.68,1.778049393,0.15
24.0,16.0,8.0,56.3,36.7,6.384350873009287,2.68,1.842123245,0.15
24.0,16.0,8.0,56.3,36.7,6.384350873009287,2.68,1.778049393,0.16
36.0,15.0,21.0,59.4,21.6,6.384350873009287,2.68,1.746012467,0.17
36.0,15.0,21.0,59.4,21.6,6.384350873009287,2.68,1.810086319,0.15
19.0,14.0,5.0,31.1,57.9,6.384350873009287,2.692,1.938234023,0.11
19.0,14.0,5.0,31.1,57.9,6.384350873009287,2.692,2.08240019,0.09
23.0,16.0,7.0,17.3,31.7,6.384350873009287,2.574,2.130455579,0.07
23.0,16.0,7.0,17.3,31.7,6.384350873009287,2.574,2.114437116,0.07
24.0,17.0,7.0,9.9,24.1,6.384350873009287,2.724,2.306658672,0.06
24.0,17.0,7.0,9.9,24.1,6.384350873009287,2.724,2.226566357,0.07
25.0,16.0,9.0,35.8,30.200000000000003,6.384350873009287,2.654,1.986289412,0.1
25.0,16.0,9.0,35.8,30.200000000000003,6.384350873009287,2.654,2.034344801,0.09
23.0,15.0,8.0,23.7,26.3,6.384350873009287,2.647,2.098418653,0.07
23.0,15.0,8.0,23.7,26.3,6.384350873009287,2.647,2.162492505,0.07
29.0,18.0,11.0,33.2,27.8,6.384350873009287,2.645,1.92221556,0.1
29.0,18.0,11.0,33.2,27.8,6.384350873009287,2.645,1.842123245,0.13
28.0,19.0,9.0,30.9,28.1,6.384350873009287,2.643,2.08240019,0.08
28.0,19.0,9.0,30.9,28.1,6.384350873009287,2.643,2.050363264,0.09
,,0.0,10.9,83.1,6.384350873009287,2.67,1.8629472469,0.1
,,0.0,14.1,83.9,6.384350873009287,2.676,1.9734746416,0.1
,,0.0,14.1,83.9,6.384350873009287,2.676,1.986289412,0.1
20.0,17.0,3.0,27.8,64.2,6.384350873009287,2.672,1.9478451008,0.1
34.0,11.0,23.0,51.1,47.9,6.384350873009287,2.68,1.810086319,0.15
24.0,14.0,10.0,30.5,55.5,6.384350873009287,2.68,1.986289412,0.1
35.0,13.0,22.0,50.0,46.0,6.384350873009287,2.712,1.8325121672,0.14
35.0,13.0,22.0,50.0,46.0,6.384350873009287,2.712,1.858141708,0.14
,,0.0,6.9,32.1,6.384350873009287,2.68,2.1865201995,0.06
,,0.0,6.9,32.1,6.384350873009287,2.68,2.130455579,0.06
31.0,14.0,17.0,61.3,35.7,6.384350873009287,2.7,1.826104782,0.14
20.0,18.0,2.0,11.8,50.2,6.384350873009287,2.68,2.1993349699,0.05
,,0.0,16.5,82.5,6.384350873009287,2.677,1.8789657099,0.11
,,0.0,16.5,82.5,6.384350873009287,2.677,1.890178634,0.1
,,0.0,10.8,57.2,6.384350873009287,2.68,2.2057423551,0.05
25.0,10.0,15.0,39.9,59.1,6.384350873009287,2.68,1.890178634,0.13
32.0,18.0,14.0,54.6,15.4,6.384350873009287,2.68,1.76203093,0.14
33.0,19.0,14.0,81.1,18.90000000000001,6.384350873009287,2.68,1.76203093,0.14
37.0,16.0,21.0,48.3,47.7,6.384350873009287,2.68,1.858141708,0.13
31.0,15.0,16.0,54.2,43.8,6.384350873009287,2.702,1.713975541,0.16
31.0,15.0,16.0,54.2,43.8,6.384350873009287,2.702,1.713975541,0.17
31.0,15.0,16.0,54.2,43.8,6.384350873009287,2.702,1.746012467,0.16
31.0,15.0,16.0,54.2,43.8,6.384350873009287,2.702,1.986289412,0.09
37.0,14.0,23.0,38.1,58.9,6.384350873009287,2.692,1.713975541,0.15
37.0,14.0,23.0,38.1,58.9,6.384350873009287,2.692,1.858141708,0.12
37.0,14.0,23.0,38.1,58.9,6.384350873009287,2.692,1.954252486,0.1
37.0,14.0,23.0,38.1,58.9,6.384350873009287,2.692,2.018326338,0.09
37.0,14.0,23.0,38.1,58.9,6.384350873009287,2.692,1.970270949,0.11
24.0,17.0,7.0,42.2,56.8,6.384350873009287,2.68,1.76203093,0.15
24.0,17.0,7.0,42.2,56.8,6.384350873009287,2.68,1.746012467,0.17
34.0,13.0,21.0,87.2,7.799999999999997,6.384350873009287,2.68,1.826104782,0.14
34.0,13.0,21.0,87.2,7.799999999999997,6.384350873009287,2.68,1.826104782,0.13
28.0,15.0,13.0,51.8,18.200000000000003,6.384350873009287,2.68,1.938234023,0.12
40.0,18.0,22.0,91.8,5.200000000000003,6.384350873009287,2.68,1.6018463,0.2
32.0,17.0,15.0,95.8,2.200000000000003,6.384350873009287,2.68,1.729994004,0.16
42.0,19.0,23.0,67.4,27.599999999999994,6.384350873009287,2.68,1.729994004,0.18
42.0,19.0,23.0,67.4,27.599999999999994,6.384350873009287,2.68,1.665920152,0.19
18.0,11.0,7.0,32.6,43.4,6.384350873009287,2.68,2.162492505,0.06
34.0,12.0,22.0,79.1,18.90000000000001,6.384350873009287,2.68,1.729994004,0.16
34.0,12.0,22.0,79.1,18.90000000000001,6.384350873009287,2.68,1.746012467,0.17
18.0,14.0,4.0,22.2,72.8,6.384350873009287,2.68,2.018326338,0.1
18.0,14.0,4.0,22.2,72.8,6.384350873009287,2.68,2.002307875,0.09
38.0,14.0,24.0,72.3,27.700000000000003,6.384350873009287,2.68,1.729994004,0.18
38.0,14.0,24.0,72.3,27.700000000000003,6.384350873009287,2.68,1.681938615,0.18
30.0,17.0,13.0,59.4,40.6,6.384350873009287,2.68,1.906197097,0.11
30.0,17.0,13.0,59.4,40.6,6.384350873009287,2.68,1.826104782,0.13
25.0,15.0,10.0,74.3,25.700000000000003,6.384350873009287,2.68,1.858141708,0.13
25.0,15.0,10.0,74.3,25.700000000000003,6.384350873009287,2.68,1.810086319,0.15
23.0,13.0,10.0,34.1,58.9,6.384350873009287,2.68,2.098418653,0.09
23.0,13.0,10.0,34.1,58.9,6.384350873009287,2.68,2.002307875,0.08
22.0,8.0,14.0,37.5,62.5,6.384350873009287,2.68,1.938234023,0.11
22.0,8.0,14.0,37.5,62.5,6.384350873009287,2.68,1.986289412,0.13
26.0,15.0,11.0,60.4,38.6,6.384350873009287,2.68,1.938234023,0.13
29.0,17.0,12.0,72.5,24.5,6.384350873009287,2.68,1.890178634,0.13
24.0,18.0,6.0,28.8,45.2,6.384350873009287,2.68,1.874160171,0.12
24.0,18.0,6.0,28.8,45.2,6.384350873009287,2.68,1.986289412,0.12
25.0,17.0,8.0,53.7,38.3,6.384350873009287,2.68,1.938234023,0.1
30.0,16.0,14.0,38.9,29.1,6.384350873009287,2.68,1.842123245,0.15
20.0,15.0,5.0,14.0,27.0,6.384350873009287,2.68,2.24258482,0.07
26.0,19.0,7.0,43.2,45.8,6.384350873009287,2.68,1.810086319,0.15
22.0,15.0,7.0,16.7,30.3,6.384350873009287,2.68,2.226566357,0.05
30.0,18.0,12.0,36.9,29.1,6.384350873009287,2.68,1.826104782,0.15
34.0,16.0,18.0,58.7,23.3,6.384350873009287,2.739,1.8549380154,0.14
19.0,18.0,1.0,13.7,34.3,6.384350873009287,2.701,2.2233626644,0.06
26.0,14.0,12.0,16.7,32.3,6.384350873009287,2.695,2.226566357,0.06
24.0,14.0,10.0,12.6,29.4,6.384350873009287,2.685,2.1961312773,0.06
36.0,15.0,21.0,83.3,9.700000000000005,6.384350873009287,2.68,1.778049393,0.16
36.0,15.0,21.0,83.3,9.700000000000005,6.384350873009287,2.68,1.746012467,0.19
23.0,16.0,7.0,55.5,32.5,6.384350873009287,2.68,1.858141708,0.13
23.0,16.0,7.0,55.5,32.5,6.384350873009287,2.68,1.826104782,0.14
34.0,15.0,19.0,21.0,20.0,6.384350873009287,2.68,1.810086319,0.12
34.0,15.0,19.0,21.0,20.0,6.384350873009287,2.68,1.826104782,0.14
,,0.0,28.6,59.4,6.384350873009287,2.712,2.098418653,0.08
,,0.0,28.6,59.4,6.384350873009287,2.712,2.050363264,0.07
,,0.0,28.6,59.4,6.384350873009287,2.712,1.986289412,0.09
15.0,12.0,3.0,43.0,48.0,6.384350873009287,2.716,2.114437116,0.08
17.0,12.0,5.0,40.0,54.0,6.384350873009287,2.735,2.114437116,0.07
17.0,12.0,5.0,40.0,54.0,6.384350873009287,2.735,2.066381727,0.07
18.0,13.0,5.0,58.0,33.0,6.384350873009287,2.68,1.890178634,0.1
17.0,11.0,6.0,46.4,39.6,6.384350873009287,2.738,2.098418653,0.08
18.0,13.0,5.0,53.3,38.7,6.384350873009287,2.739,2.098418653,0.08
18.0,13.0,5.0,53.3,38.7,6.384350873009287,2.739,2.098418653,0.09
16.0,11.0,5.0,29.8,50.2,6.384350873009287,2.736,2.274621746,0.05
16.0,13.0,3.0,56.9,35.1,6.384350873009287,2.68,2.08240019,0.09
18.0,13.0,5.0,41.7,40.3,6.384350873009287,2.733,2.114437116,0.08
,,0.0,10.8,48.2,6.384350873009287,2.737,2.24258482,0.06
16.0,12.0,4.0,47.2,37.8,6.384350873009287,2.735,2.130455579,0.07
16.0,12.0,4.0,47.2,37.8,6.384350873009287,2.735,2.114437116,0.07
29.0,18.0,11.0,10.5,46.5,6.384350873009287,2.68,2.178510968,0.08
29.0,18.0,11.0,10.5,46.5,6.384350873009287,2.68,2.162492505,0.08
22.0,17.0,5.0,10.9,51.1,6.384350873009287,2.68,2.194529431,0.08
22.0,17.0,5.0,10.9,51.1,6.384350873009287,2.68,2.210547894,0.07
69.0,33.0,36.0,90.6,7.400000000000006,6.384350873009287,2.68,1.473698596,0.18
69.0,33.0,36.0,90.6,7.400000000000006,6.384350873009287,2.68,1.393606281,0.22
